authority_tier,char_count,key,lane,name,node_id,node_type,source_id
,10276,85c9f93f6cde95b6dcfdd027,,"Gheed 
        
        
        
                                  
        
         • diablo2.io",ecb921e3-5cf1-55ee-8f30-ee2fd4dbc2f8,SourceDocument,diablo2-io
,,gheed-t3929,,"Gheed 
        
        
        
                                  
        
         • diablo2.io",b15db2c3-171a-57c3-a7c8-f0f315aaa72a,NPC,diablo2-io
,11474,d94edd0f6f6c9cc16701a615,,"Charsi 
        
        
        
                                  
        
         • diablo2.io",42a969b0-6697-54ba-951e-307fdb082e30,SourceDocument,diablo2-io
,,charsi-t3930,,"Charsi 
        
        
        
                                  
        
         • diablo2.io",021d6b52-5926-564d-9dfe-5cab9bcae1d7,NPC,diablo2-io
,9334,fc1d1fa9851056f46898f4c2,,"Akara 
        
        
        
                                  
        
         • diablo2.io",cd04a3c7-536e-50ed-b18d-02c4153dc711,SourceDocument,diablo2-io
,,akara-t3931,,"Akara 
        
        
        
                                  
        
         • diablo2.io",afbc20d0-0365-553b-aaaa-dc8c247bac5e,NPC,diablo2-io
,10097,5bc0b532cc5efd758746db32,,"Flavie 
        
        
        
                                  
        
         • diablo2.io",a467f350-bd27-55d9-8a38-3aa619ba14d8,SourceDocument,diablo2-io
,,flavie-t3932,,"Flavie 
        
        
        
                                  
        
         • diablo2.io",826910bb-97b2-5be0-a6b0-40864ef1296f,NPC,diablo2-io
,8717,c3956f485a30fa44bbc2a5be,,"Kashya 
        
        
        
                                  
        
         • diablo2.io",4b6090bf-9649-5788-b23f-9b8c9daa061d,SourceDocument,diablo2-io
,,kashya-t3933,,"Kashya 
        
        
        
                                  
        
         • diablo2.io",963395c3-afc5-50a7-83da-550febf1e436,NPC,diablo2-io
,11324,89dc036daf17eea0e90e270c,,"The Search for Cain 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",984056f4-3c24-55e2-bfce-d7948c400ccf,SourceDocument,diablo2-io
,,the-search-for-cain-t11,,"The Search for Cain 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",b7b8f2bc-54d1-5946-9449-d4a29a3da7dd,Quest,diablo2-io
,10676,851c0ff2a09ad68d588af4ae,,"The Den of Evil 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",06447f7d-4017-58e6-a455-e9913c8ece20,SourceDocument,diablo2-io
,,the-den-of-evil-t3963,,"The Den of Evil 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",b365ba71-d644-5bfe-93cb-5a02d3a03e4e,Quest,diablo2-io
,9933,93f0d05de2feaa3f07019c34,,"Sisters' Burial Grounds 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",4ae1d47d-5349-51a8-820f-d2a8e4c85598,SourceDocument,diablo2-io
,,sisters-burial-grounds-t3964,,"Sisters' Burial Grounds 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",7bcc5735-e619-5315-a4e4-f4483e155485,Quest,diablo2-io
,10637,7b002f0540fb8ef355dfa3ee,,"The Forgotten Tower 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",99b897de-b77d-5e08-b208-5d77a2fa8534,SourceDocument,diablo2-io
,,the-forgotten-tower-t3965,,"The Forgotten Tower 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",6e925783-ad2d-5f2e-847a-f101b6b05617,Quest,diablo2-io
,9019,28e82a499220a31c84673890,,"Sisters to the Slaughter 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",906c9ec6-a65e-51e8-9560-1305adfb25d6,SourceDocument,diablo2-io
,,sisters-to-the-slaughter-t3967,,"Sisters to the Slaughter 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",3eef26e7-256a-5469-a179-8e490ce31dd5,Quest,diablo2-io
,10807,f420f49305f508bf2b13217e,,"Radament's Lair 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",cfdec228-2744-519b-9a0c-655e8948fa5d,SourceDocument,diablo2-io
,,radament-s-lair-t3968,,"Radament's Lair 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",89f5588f-cb00-5c0a-8574-7abd33acc530,Quest,diablo2-io
,11696,b88caa1f428133dd28150889,,"The Horadric Staff 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",70670506-8054-536a-ab9b-7b7586ff7062,SourceDocument,diablo2-io
,,the-horadric-staff-t3969,,"The Horadric Staff 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",e7852279-398a-5d3f-9ec9-f7381d79be11,Quest,diablo2-io
,10678,3c1611e2b6762e741249ccbc,,"The Tainted Sun 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",46661c24-fa49-57af-8807-6793abf4b335,SourceDocument,diablo2-io
,,the-tainted-sun-t3970,,"The Tainted Sun 
        
        
        
                                  • Diablo 2 Resurrected Quest
                          
        
         • diablo2.io",241e4853-8b1b-5ecd-ab36-3e595bee6999,Quest,diablo2-io
,10529,c2dcdf6d1f30b04f4d49c3a4,,"Ancient Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",a9a31b6e-d59b-5531-b03d-94d398a5a3fd,SourceDocument,diablo2-io
,,ancient-armor-t5,,"Ancient Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",b9767f8b-39fd-524e-9acf-3683642b2e19,BaseItem,diablo2-io
,11081,2a4ae7bbfb46636717cb024e,,"Scythe 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",0266c32f-9eb1-5a7d-8502-35391001efc8,SourceDocument,diablo2-io
,,scythe-t61,,"Scythe 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",3ef1ac4a-accf-597c-aae3-1ddc7ee3ec78,BaseItem,diablo2-io
,12251,8ebe9d8eb4fb7cb3c433212b,,"Shako 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",6db3b3d5-58fc-5b8c-af8f-db931fa501a3,SourceDocument,diablo2-io
,,shako-t62,,"Shako 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",a9829c2d-7bd5-5baf-91d0-eeb5d9391a83,BaseItem,diablo2-io
,12461,0133fe839831208ee0ecd1ee,,"Sacred Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",9fdcdc57-6f44-5f8f-bf39-286ab623ab1a,SourceDocument,diablo2-io
,,sacred-armor-t80,,"Sacred Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",521b8972-5c63-585e-91d1-41ea5a7652d5,BaseItem,diablo2-io
,11248,da7e5dc1da16d0e8d0d69a3e,,"Ornate Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",2aab07e7-0bf0-5f85-823e-78b96ade68ca,SourceDocument,diablo2-io
,,ornate-plate-t136,,"Ornate Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",92a4bfd1-42f7-5e45-88dd-ae38a435d589,BaseItem,diablo2-io
,9154,aee831e661024967f25f87a1,,"War Belt 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",d6433357-be6f-5b4f-90cf-d46cccac822d,SourceDocument,diablo2-io
,,war-belt-t254,,"War Belt 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",4f8e508c-5d1d-516d-b1f4-993097f3f051,BaseItem,diablo2-io
,10629,98c00930bf06849916f9d3f0,,"Mask 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",46d5672b-8c19-5a36-9d7b-b67b50ccdd2b,SourceDocument,diablo2-io
,,mask-t256,,"Mask 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",eb8a0ade-117a-5f0e-9fc1-53d0cad5cda5,BaseItem,diablo2-io
,9539,829ac6f971536da88ed5dae9,,"Quilted Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",806f11ba-7453-5f29-abc6-6a3508acacb1,SourceDocument,diablo2-io
,,quilted-armor-t1388,,"Quilted Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",4dcf7114-269f-519b-b1fc-545b3a39a553,BaseItem,diablo2-io
,9831,0063c3abc7b36a8956a89159,,"Ghost Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",304bf0c1-0ef3-54ce-bb53-a5f957a2225f,SourceDocument,diablo2-io
,,ghost-armor-t1389,,"Ghost Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",563797e5-3b14-5dfc-be11-3c689fcf75d4,BaseItem,diablo2-io
,12191,4c17f0c0d0046e5df561aa12,,"Dusk Shroud 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",614af29e-47de-570a-a840-da930a66349b,SourceDocument,diablo2-io
,,dusk-shroud-t1390,,"Dusk Shroud 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",a1d5ca2c-0098-5108-b53b-f87d071880ce,BaseItem,diablo2-io
,9940,3f7247de3f1ba9efce8e8e42,,"Leather Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",5d84c0c4-089e-5b51-a3ad-7d8baee2a18e,SourceDocument,diablo2-io
,,leather-armor-t1391,,"Leather Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",59ce20df-5196-5829-8fed-0ce467063882,BaseItem,diablo2-io
,9726,f8863c7b5975e8f62e9eed70,,"Serpentskin Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",671f757c-2012-5723-b976-02df44e179ae,SourceDocument,diablo2-io
,,serpentskin-armor-t1392,,"Serpentskin Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",16484802-1ae5-5f2f-a109-25a0aa498f81,BaseItem,diablo2-io
,11061,b7aaa7d558ca04301934beb9,,"Wyrmhide 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io",db7e0ee2-828b-5337-9165-8c65436f6388,SourceDocument,diablo2-io
